,Validation Predicted
3857,1019750.5096237638
3858,103233.04451993691
3859,863751.9543825408
3860,954822.5102484626
3861,1810116.4012404764
3862,953278.8350665106
3863,438062.54729535483
3864,944033.1968808866
3865,327574.58287014463
3866,868110.7617835068
3867,577712.473276725
3868,95338.73341082713
3869,1222231.2018529435
3870,191499.64299148956
3871,324109.18910732475
3872,1622753.7959643402
3873,667064.3613127107
3874,94277.03420588732
3875,950680.3127527818
3876,847462.8310660629
3877,463962.14216353744
3878,294741.9595324495
3879,898227.1126044275
3880,483260.53741451027
3881,948388.8753571522
3882,450594.1817568677
3883,1213528.4710007892
3884,791481.9162808293
3885,952223.9879347337
3886,701738.0087449119
3887,754940.5986700341
3888,929735.5896941865
3889,133181.988408075
3890,483275.4704811456
3891,952223.9879347337
3892,457077.1826361687
3893,1182072.865836116
3894,1264825.0356392786
3895,954822.5102484626
3896,1135889.119343987
3897,431249.0122366861
3898,768113.0082893309
3899,973446.7900803862
3900,401915.9141129346
3901,102644.21755569507
3902,587583.5929010619
3903,950680.3127527818
3904,1020036.8161602493
3905,625203.4175434038
3906,390327.3335550839
3907,158777.75104217068
3908,307740.0007417567
3909,2083332.6745816707
3910,489303.9865907529
3911,695677.188161414
3912,456908.89913001185
3913,458320.7415877524
3914,405156.68471686647
3915,337849.7495398527
3916,1892348.6709275001
3917,715240.2066566084
3918,484386.328326278
3919,954822.5102484626
3920,1410463.2598212734
3921,492477.39657512086
3922,133181.988408075
3923,1081939.1053391052
3924,712590.548433314
3925,1698094.9449121992
3926,365043.2436914554
3927,1695382.4821998405
3928,398102.48356915894
3929,386001.9218583355
3930,940988.8285228516
3931,389817.53470632044
3932,327542.90379276965
3933,400549.82343572273
3934,367272.1208016462
3935,542975.158672538
3936,954822.5102484626
3937,120660.06964881146
3938,555802.504705672
3939,506168.150023668
3940,462929.75104231236
3941,1183849.9309339763
3942,388735.37980924157
3943,973391.0631068631
3944,410969.50776583643
3945,882448.9321353991
3946,131216.32268916364
3947,93961.58822281075
3948,1130224.9178018153
3949,674016.2005998441
3950,434075.5934816354
3951,321869.37136859895
3952,296968.9644915084
3953,312578.790642831
3954,1419789.1233561155
3955,738223.8754598886
3956,396050.4879716614
3957,1243528.1816334322
3958,577925.9353983898
3959,321869.37136859895
3960,954822.5102484626
3961,950680.3127527818
3962,393690.62553742883
3963,402129.0211096302
3964,304376.84079587396
3965,364695.1079927975
3966,561177.8014958088
3967,94479.74995781541
3968,94165.99022134393
3969,196207.69936619856
3970,466205.40960282006
3971,489303.9865907529
3972,1131666.6642825457
3973,489303.9865907529
3974,1571582.8182341354
3975,517606.6474958192
3976,317646.38723867555
3977,484150.2701868844
3978,1011679.4695433249
3979,2078642.3301473253
3980,96381.68383625324
3981,320534.15422929643
3982,450785.2091628223
3983,489303.9865907529
3984,518118.1904373323
3985,954822.5102484626
3986,792870.0172908736
3987,755884.562822977
3988,518172.7810022781
3989,379974.42228212184
3990,312071.3865538369
3991,120569.27578179134
3992,400549.82343572273
3993,952223.9879347337
3994,1619901.4917082042
3995,493957.3504101419
3996,326941.5492118058
3997,1389054.4728471427
3998,954822.5102484626
3999,133181.988408075
4000,381633.4417431631
4001,370821.6933455603
4002,1761382.8542754257
4003,489303.9865907529
4004,250744.8697165474
4005,496219.65363530524
4006,402129.0211096302
4007,946424.4770252916
4008,1237264.3590703139
4009,341851.2896624311
4010,489303.9865907529
4011,471061.1523553126
4012,952223.9879347337
4013,400549.82343572273
4014,451455.23311317613
4015,482561.88102578855
4016,1004741.5583985779
4017,120047.1307943531
4018,347535.6751065363
4019,408343.25250255316
4020,788408.2450705116
4021,590807.4211095213
4022,612220.9412589553
4023,1376299.4148419881
4024,850501.2428641616
4025,378599.46396989824
4026,491226.84602407424
4027,1082104.7036438135
4028,944033.1968808866
4029,466205.40960282006
4030,1663376.688740626
4031,353644.71351282025
4032,489303.9865907529
4033,403257.2037785812
4034,398609.9779766888
4035,988597.1291155322
4036,405648.14294514357
4037,504190.5720751849
4038,754058.4655428085
4039,400931.2036681843
4040,420279.90189709165
4041,431558.75667313056
4042,1161530.606640262
4043,489303.9865907529
4044,489303.9865907529
4045,1227335.619935917
4046,651390.389567871
4047,376302.30416546157
4048,759035.7240751988
4049,1204427.6645587834
4050,757786.1170086223
4051,876624.2639786219
4052,1443288.0824958757
4053,2011827.1769981924
4054,952223.9879347337
4055,530642.3281028062
4056,511969.0909835405
4057,1188711.7042052152
4058,478316.465315389
4059,774665.1195116495
4060,972625.7204946432
4061,290455.56916313095
4062,645586.9038970562
4063,964066.6791546233
4064,406047.5681844501
4065,461993.93749066285
4066,351686.3003779411
4067,122179.68117237465
4068,303549.7591427923
4069,954822.5102484626
4070,2174661.9596656943
4071,708667.624777953
4072,1373372.222222222
4073,278313.90890839184
4074,356485.6951233804
4075,484265.4050716201
4076,942057.5987198831
4077,534037.5526668767
4078,87070.18117018756
4079,517052.0053807985
4080,362782.5160141029
4081,439252.64497677825
4082,405453.91953093646
4083,1257616.4215380386
4084,975534.9260651679
4085,1182076.1050662831
4086,1636730.1889755053
4087,269695.5040279521
4088,1812550.684777628
4089,1297324.3589805416
4090,987427.1734572932
4091,935697.7777285991
4092,550649.1407597578
4093,400549.82343572273
4094,319159.7109900813
4095,263116.1614828247
4096,489303.9865907529
4097,1190280.4676757834
4098,1949927.6237585822
4099,120376.44900778183
4100,313097.2054528462
4101,824070.5474085892
4102,371824.4970435564
4103,1091549.4992336265
4104,321508.8753308083
4105,1243528.1816334322
4106,942489.5216989346
4107,999183.3277957119
4108,450489.3547571419
4109,489303.9865907529
4110,850598.3254525703
4111,325962.42555529857
4112,988597.1291155322
4113,950680.3127527818
4114,535601.3997459688
4115,60877.418369438856
4116,451455.23311317613
4117,455004.80313733115
4118,489303.9865907529
4119,944033.1968808866
4120,332193.68744162173
4121,1214733.048135878
4122,167644.97719427972
4123,320534.15422929643
4124,954822.5102484626
4125,1205276.824240182
4126,489303.9865907529
4127,1239047.4122807018
4128,489303.9865907529
4129,397242.59643714846
4130,954822.5102484626
4131,380980.8649407719
4132,574615.4896842395
4133,416278.1450990881
4134,325838.36257013323
4135,324109.18910732475
4136,133181.988408075
4137,1579489.5629130402
4138,324109.18910732475
4139,358023.60686565546
4140,1637364.2523057677
4141,383181.271767707
4142,1554255.680028012
4143,179106.67347627974
4144,658726.5907593212
4145,995614.3668087757
4146,493215.63432639977
4147,161216.58476481694
4148,983528.5806839785
4149,1432027.3443432911
4150,650453.9847846368
4151,285121.1137917358
4152,402129.0211096302
4153,1428586.9680457753
4154,326110.7824540341
4155,598096.0964075895
4156,1137314.9943837007
4157,954822.5102484626
4158,800242.3888433542
4159,922592.6238062279
4160,702421.8731165624
4161,963495.7307437713
4162,416039.70021617616
4163,151505.85841853215
4164,425281.25406807347
4165,325838.36257013323
4166,396159.72177483735
4167,1153292.1354436057
4168,305212.28383991687
4169,323076.64111087826
4170,139357.17677013503
4171,451455.23311317613
4172,474838.2812607052
4173,325056.87075511867
4174,269225.04777823994
4175,1628426.1738010691
4176,319231.21936398407
4177,324347.60771870456
4178,589794.2900812507
4179,1143886.2861237673
4180,504190.5720751849
4181,845831.5337695756
4182,1271984.56183473
4183,435040.8923436547
4184,497646.93454828183
4185,533108.4977352407
4186,536705.0724053339
4187,448810.6056865619
4188,751070.123343439
4189,458392.08608575864
4190,575529.5969399915
4191,418352.48588430585
4192,944033.1968808866
4193,906106.1864472823
4194,312071.3865538369
4195,644915.1896996512
4196,997878.9937451971
4197,95463.6571370025
4198,146421.8090549011
4199,2144143.531852345
4200,454254.35267264204
4201,599040.7619431635
4202,489303.9865907529
4203,457587.493154781
4204,652298.963932872
4205,326412.8957888477
4206,521865.817829087
4207,540651.8806792356
4208,1348407.44066751
4209,329535.7583106428
4210,1010245.7922402069
4211,724981.9163600017
4212,474132.1965149425
4213,399384.38912314497
4214,382174.97284875595
4215,135461.0223591686
4216,1099984.4309960091
4217,942600.0
4218,548335.6639855354
4219,405750.3333703799
4220,817451.509295788
4221,545145.7361554771
4222,946360.8387020514
4223,944033.1968808866
4224,320115.56613324693
4225,325838.36257013323
4226,534102.6165938459
4227,1653143.0149812466
4228,489303.9865907529
4229,321631.27635705826
4230,1154738.2222542323
4231,1178732.6724644476
4232,840270.4405550748
4233,1189565.4894993543
4234,1097338.314843875
4235,717350.7898402871
4236,395269.82321133616
4237,155256.03112921302
4238,447632.7423263834
4239,329796.780317512
4240,325838.36257013323
4241,606860.0745147725
4242,121403.70761282547
4243,113189.76288612677
4244,677144.4803339636
4245,840231.7793195317
4246,484150.2701868844
4247,1192437.7683991217
4248,1334167.9153305844
4249,888281.9074303131
4250,1637607.006646135
4251,735942.8061008812
4252,145257.03151690934
4253,487396.2970250323
4254,320534.15422929643
4255,541240.9192774821
4256,324264.22184648114
4257,716470.6824440141
4258,342831.91696118726
4259,952223.9879347337
4260,696034.915478546
4261,407617.7986538879
4262,1152300.7346749764
4263,389367.9533504974
4264,326137.2761356073
4265,2109821.8027056768
4266,1154995.6408966766
4267,148748.3816380539
4268,631127.1519942842
4269,725356.1545500283
4270,1235635.7295796059
4271,1139471.354268346
4272,1258755.277777778
4273,590885.781722084
4274,1520202.8338374104
4275,954822.5102484626
4276,793794.917619375
4277,953997.4840163358
4278,489303.9865907529
4279,703681.2893374042
4280,489303.9865907529
4281,1117617.7953816273
4282,770597.6961673661
4283,322483.9299506749
4284,396100.76330869534
4285,281602.0857842693
4286,1163773.095750128
4287,790951.5097034483
4288,952223.9879347337
4289,1322975.422361239
4290,455004.80313733115
4291,1435571.5122822318
4292,952223.9879347337
4293,221510.86037760056
4294,489303.9865907529
4295,710095.5169757833
4296,371187.63138566725
4297,818485.970979973
4298,343817.04568120005
4299,1206700.1743440642
4300,591455.741773146
4301,1566805.678119372
4302,628426.3224005179
4303,541781.4749715322
4304,482561.88102578855
4305,580855.6390686063
4306,953278.8350665106
4307,441704.13970728224
4308,325185.9698996111
4309,490038.3779186599
4310,489303.9865907529
4311,336930.0853324178
4312,365113.46054486453
4313,1194493.7839518534
4314,360471.8335974354
4315,1469345.879484188
4316,1467024.3112199455
4317,1195577.766894909
4318,504190.5720751849
4319,315145.3056295527
4320,1441851.6479167514
4321,899703.9649982619
4322,367587.58872069954
4323,650673.2541260503
4324,323255.53340178553
4325,1674219.2067314035
4326,1712886.606856478
4327,454994.1181811874
4328,357002.9239949909
4329,415285.254046025
4330,586209.8164459985
4331,523464.3722573835
4332,321631.27635705826
4333,735706.396856014
4334,421573.67494813545
4335,260890.2257820196
4336,336092.86535066395
4337,1684026.6706733722
4338,735633.829691597
4339,334422.5024593142
4340,942489.5216989346
4341,600464.6416778234
4342,518479.7183748149
4343,833521.304097119
4344,952223.9879347337
4345,305101.7331213182
4346,1260155.277777778
4347,1316915.3000165345
4348,330007.2737793259
4349,508158.82945725886
4350,954822.5102484626
4351,867414.3257429461
4352,270581.6191128349
4353,950680.3127527818
4354,253571.5888053968
4355,428348.82933755877
4356,1185013.3473638347
4357,324027.0052308177
4358,534960.0844945009
4359,321707.07271327433
4360,1435681.468374061
4361,1435521.3206618102
4362,363300.4124971069
4363,315929.0657997193
4364,355338.9423628931
4365,1201727.2660793054
4366,886682.6245861514
4367,798362.2031879941
4368,528538.5357893906
4369,1597188.4847519856
4370,897469.648249028
4371,815400.2417039828
4372,454952.9922304239
4373,1183174.4775024075
4374,608188.156206306
4375,708794.4856705792
4376,407589.61093429336
4377,91942.47152836627
4378,995614.3668087757
4379,1181923.7906181773
4380,1393400.597456313
4381,317698.9550111603
4382,441260.6366056017
4383,306547.5009792195
4384,436131.64958190545
4385,1034203.8640389938
4386,889387.8145085382
4387,477125.58633867564
4388,1190818.390797404
4389,386439.3470750083
4390,674305.0051921592
4391,500322.8335723938
4392,391740.75194910436
4393,489303.9865907529
4394,710163.4030482802
4395,469912.8619523238
4396,954822.5102484626
4397,713306.9368336299
4398,120404.41200211179
4399,479531.4325604671
4400,596484.8638711143
4401,226657.81349206352
4402,952223.9879347337
4403,325838.36257013323
4404,1032849.3368407878
4405,335270.2762630806
4406,589420.539220953
4407,954822.5102484626
4408,561640.2141644045
4409,364042.4740911672
4410,540437.1329733969
4411,1078917.8798150613
4412,263618.1540012738
4413,398609.9779766888
4414,449089.79955949815
4415,277171.489080113
4416,438805.9195064574
4417,455281.6032380912
4418,92542.04336817304
4419,525414.1306895085
4420,1027008.2347088356
4421,514897.9923908617
4422,316690.49752137705
4423,1280445.471794795
4424,567312.6938714354
4425,463668.2984469466
4426,526925.2048459018
4427,623912.1050623895
4428,133181.988408075
4429,1186797.118199055
4430,944033.1968808866
4431,954822.5102484626
4432,419420.1638837127
4433,987125.8509057931
4434,648152.8386537374
4435,1010370.6622447319
4436,563204.1589978321
4437,366855.0977417401
4438,1260838.8360203016
4439,443223.6337567059
4440,228139.52845207535
4441,370088.46965809964
4442,882743.3198160232
4443,306309.40596767876
4444,538823.2013971522
4445,821835.1171946718
4446,953278.8350665106
4447,944033.1968808866
4448,396512.0594020988
4449,330964.443967912
4450,515830.10321816354
4451,1303698.9963080809
4452,528409.2913457585
4453,399620.5146613128
4454,950680.3127527818
4455,445573.1824090024
4456,801628.5203514899
4457,325838.36257013323
4458,489303.9865907529
4459,952223.9879347337
4460,400549.82343572273
4461,92605.36665965039
4462,950680.3127527818
4463,647449.0009952943
4464,526220.1622917042
4465,507363.9820595528
4466,253301.01360751313
4467,504190.5720751849
4468,1405423.7100424499
4469,952223.9879347337
4470,383869.4285816259
4471,492487.9388605385
4472,406487.90479242423
4473,402992.385575
4474,1405242.2762365565
4475,997878.9937451971
4476,400549.82343572273
4477,324109.18910732475
4478,1474393.4235747915
4479,950680.3127527818
4480,1893404.7837441529
4481,445380.6906809885
4482,401916.56010446063
4483,448541.6521075402
4484,1222231.4272898107
4485,800658.0272449546
4486,952223.9879347337
4487,1177122.1924065475
4488,1057765.6762088826
4489,94165.99022134393
4490,1195940.2876361334
4491,506191.77517563506
4492,640935.2777766719
4493,522824.0194906506
4494,445524.0348828655
4495,1327233.9115051613
4496,1132165.1846455925
4497,116531.08508550508
4498,1812933.1930634195
4499,356748.9200227506
4500,142456.4157728529
4501,796334.0714306822
4502,489303.9865907529
4503,1007056.8661218019
4504,401701.31176694855
4505,1224465.229461055
4506,504190.5720751849
4507,324109.18910732475
4508,489303.9865907529
4509,500426.25405156915
4510,1060078.0298710174
4511,337144.00162296323
4512,1654406.277611444
4513,387730.44638747023
4514,1348189.0485787094
4515,1097456.8457090259
4516,553396.2919682228
4517,390216.14756065165
4518,153745.8874823615
4519,1064133.0
4520,362793.1911238777
4521,453077.2203670003
4522,610741.636425897
4523,1080799.864539313
4524,297369.15397941496
4525,1169839.8604158475
4526,1017458.2013984444
4527,1614976.8633039382
4528,353565.4594141884
4529,489303.9865907529
4530,305212.28383991687
4531,614293.4593781484
4532,105216.25307014682
4533,1283586.0417261613
4534,308888.2508614699
4535,134772.045405469
4536,428827.02859386173
4537,651796.9357007892
4538,489303.9865907529
4539,376993.99351705966
4540,356269.52328601835
4541,97697.27313133536
4542,942489.5216989346
4543,489303.9865907529
4544,629630.8818504381
4545,284979.6637808088
4546,394958.9041473538
4547,451124.8352693171
4548,993981.7794939824
4549,400549.82343572273
4550,120376.44900778183
4551,1036920.5714907653
4552,957593.2404313672
4553,910859.9698290143
4554,402129.0211096302
4555,320684.02191702195
4556,785300.0
4557,98706.91603768124
4558,399320.1147707759
4559,517606.6474958192
4560,1204675.2732314244
4561,444712.52288541046
4562,489303.9865907529
4563,510063.60369996465
4564,325838.36257013323
4565,323577.56636866624
4566,400308.0943224864
4567,541759.9986801682
4568,341273.14558891876
4569,321631.27635705826
4570,974107.5550256755
4571,662379.1174786726
4572,1089969.2812236818
4573,2071051.9527131864
4574,323182.8344674081
4575,347362.9998196247
4576,663985.7118269448
4577,1222282.9583247162
4578,1311336.0847048427
4579,490611.8800400813
4580,988312.2545248499
4581,340773.37020694395
4582,952223.9879347337
4583,966094.2530575002
4584,990973.5755632287
4585,679290.866793672
4586,483676.8924751964
4587,907685.1382184083
4588,1213394.3861544773
4589,1531117.808048898
4590,322361.7486874125
4591,358454.7420921765
4592,950680.3127527818
4593,1790617.3790055148
4594,319343.0919829129
4595,849851.0312120777
4596,152542.33892094114
4597,952223.9879347337
4598,489303.9865907529
4599,479365.3723545151
4600,1316787.9198107966
4601,491216.303612197
4602,124108.10534627763
4603,345933.10436949955
4604,589260.0
4605,453082.7938712586
4606,489303.9865907529
4607,330344.9521172226
4608,489303.9865907529
4609,891124.7923755109
4610,446936.64808331407
4611,1340731.1252079348
4612,325838.36257013323
4613,468554.08389426884
4614,1732967.4369992465
4615,94479.74995781541
4616,93370.57649785145
4617,1002528.6210928282
4618,424643.1465042677
4619,798544.2216688704
4620,1105727.7135449538
4621,489303.9865907529
4622,427035.083122566
4623,320534.15422929643
4624,1342772.508543431
4625,944033.1968808866
4626,1893603.1089716791
4627,1169716.062686797
4628,504190.5720751849
4629,427514.12916272186
4630,1515356.8332933218
4631,876612.256415867
4632,1254511.9045164634
4633,451693.9296861235
4634,365375.6822013559
4635,422839.1639247435
4636,385414.4605068557
4637,355144.2025600611
4638,89165.42639929257
4639,641567.3707934073
4640,1783877.888107102
4641,621260.8700253541
4642,576623.0012370789
4643,1378854.388469702
4644,677818.2159916674
4645,322700.133879834
4646,1160326.1724624133
4647,383356.5857526163
4648,392654.5611899224
4649,1802271.8120784163
4650,1353252.9770692121
4651,528510.3839289604
4652,415742.152616065
4653,489303.9865907529
4654,1175330.921773714
4655,330886.84673501545
4656,1408382.5100760695
4657,325838.36257013323
4658,464451.41104567423
4659,1511934.8310859427
4660,679218.4717430759
4661,1150861.0081158492
4662,489303.9865907529
4663,431179.00159861863
4664,489303.9865907529
4665,732178.0508728321
4666,402129.0211096302
4667,1930152.2618257042
4668,314158.46790280286
4669,519663.68703907216
4670,510323.73769721127
4671,453249.06250872917
4672,519327.6818487352
4673,806434.0898047265
4674,120376.44900778183
4675,448068.4208627895
4676,400287.38566863246
4677,370322.0796065046
4678,650059.952403204
4679,386503.4801001898
4680,615664.4461238151
4681,1348679.1127834683
4682,1454325.48372621
4683,398609.9779766888
4684,1239116.8642658433
4685,450348.38651702384
4686,1823105.2718873066
4687,149007.14738719442
4688,321547.3610673598
4689,1399072.9925418552
4690,480428.5483720748
4691,398102.48356915894
4692,944033.1968808866
4693,1947829.8977989568
4694,492988.7843662282
4695,517968.5045609045
4696,371545.2629768946
4697,952223.9879347337
4698,424971.3275642949
4699,825067.3725816652
4700,489303.9865907529
4701,988597.1291155322
4702,489303.9865907529
4703,543246.9162349019
4704,405121.76021667017
4705,995614.3668087757
4706,120850.56337080264
4707,995614.3668087757
4708,502443.28241822356
4709,1204779.931382947
4710,1003197.883216626
4711,1291531.5968621504
4712,1103681.1198200376
4713,300215.71753828885
4714,839737.8481795926
4715,556164.2640756357
4716,1129326.460857765
4717,1745796.467589923
4718,399620.5146613128
4719,369035.9258331393
4720,406275.79863241897
4721,286090.2511281925
4722,448429.3326425576
4723,227327.9055630599
4724,747284.3554784666
4725,102563.30682320084
4726,481481.3914678158
4727,261943.8303859179
4728,318501.46254471416
4729,131600.0297632051
4730,503943.0000464965
4731,558543.1782081776
4732,1109493.6296915985
4733,340773.37020694395
4734,490611.8800400813
4735,101680.30614367804
4736,1192254.9742542082
4737,1135312.1807868942
4738,324109.18910732475
4739,1442985.0003729493
4740,1711826.445873697
4741,94949.91162860786
4742,1451301.2844797664
4743,453082.7938712586
4744,1041639.5850425246
4745,412349.82091203437
4746,321631.27635705826
4747,325838.36257013323
4748,952223.9879347337
4749,489303.9865907529
4750,1821136.3908633324
4751,398609.9779766888
4752,384299.2943167266
4753,286770.4663196969
4754,2103944.8046153514
4755,573855.3375562087
4756,1186547.981177806
4757,627961.2700305242
4758,417750.75158121093
4759,332618.22117666225
4760,1301790.873015873
4761,400549.82343572273
4762,1298309.370427363
4763,952223.9879347337
4764,944033.1968808866
4765,427009.0397589444
4766,532302.3749292607
4767,736804.4895917805
4768,405001.24712252227
4769,715047.1526151686
4770,754801.9812021451
4771,458102.85405521735
4772,461976.02488702774
4773,300621.08088772866
4774,165978.8214237726
4775,489303.9865907529
4776,398102.48356915894
4777,564905.0365234355
4778,1173112.5493297554
4779,489303.9865907529
4780,320971.83684933325
4781,1721962.8771028458
4782,672248.3198450103
4783,291132.5672519021
4784,1959690.0483997369
4785,570672.8823020216
4786,692121.5077262078
4787,812583.4747498509
4788,504190.5720751849
4789,1193367.9720401696
4790,487396.2970250323
4791,361380.0587472327
4792,1699034.4603174604
4793,314281.81467499974
4794,1505723.728898138
4795,505100.0633026982
4796,302476.35496942926
4797,450626.9121525323
4798,551304.3863636364
4799,639932.0140909173
4800,1267836.8880422465
4801,96283.37592542154
4802,576581.834668936
4803,94716.88428738154
4804,960191.7627450959
4805,342627.1736155783
4806,1239094.3902478206
4807,1027320.5063864473
4808,112175.63772106728
4809,952223.9879347337
4810,345913.6825960742
4811,322200.54041368817
4812,450944.8976649693
4813,451455.23311317613
4814,1195668.2048100587
4815,1473605.5150685213
4816,63317.80533731502
4817,961561.674173901
4818,953278.8350665106
4819,985679.6681337798
4820,403314.78677225875
4821,1154123.9301334042
4822,942489.5216989346
4823,458072.18802315847
4824,369682.4191233775
4825,1067589.5279922409
4826,589779.3159783006
4827,512074.4494713624
4828,465608.35207368986
4829,1071087.8836933817
4830,123515.03099396158
4831,1240236.8230625584
4832,779260.6313353522
4833,400549.82343572273
4834,301930.0197856263
4835,457217.008238988
4836,1535443.241360878
4837,906917.5643082657
4838,648109.1743339542
4839,1157862.6026023997
4840,591478.8638678002
4841,417174.34949757316
4842,489303.9865907529
4843,397911.3786654798
4844,567198.040193979
4845,399543.0834216531
4846,954822.5102484626
4847,321500.2804888446
4848,691627.2015801781
4849,1795268.475811843
4850,954822.5102484626
4851,398609.9779766888
4852,944033.1968808866
4853,950680.3127527818
4854,1214601.402705701
4855,1035883.9179565653
4856,891408.5025781887
4857,953278.8350665106
4858,466205.40960282006
4859,778523.6358206668
4860,530682.346345407
4861,521633.29939241154
4862,297378.49878992833
4863,635087.8257659107
4864,898960.5933736583
4865,1210338.0681760244
4866,327542.90379276965
4867,489303.9865907529
4868,1260048.3532163757
4869,584000.5059829191
4870,538436.3008653544
4871,714468.9850667286
4872,407017.9604590583
4873,721779.0605051409
4874,734901.8629955843
4875,102740.17557603438
4876,1171625.862310308
4877,344801.8469170668
4878,864747.9734536946
4879,489303.9865907529
4880,150836.8596998987
4881,312578.790642831
4882,489303.9865907529
4883,277547.0353413503
4884,489303.9865907529
4885,130949.589299308
4886,472387.5464016553
4887,650225.9379610826
4888,350150.69878743746
4889,143988.01637372625
4890,944033.1968808866
4891,372544.33722748526
4892,628136.5116131494
4893,793369.6802769086
4894,281291.74778793636
4895,953278.8350665106
4896,588866.0834704331
4897,275433.7328131374
4898,579755.6215312891
4899,308360.3287832416
4900,487396.2970250323
4901,1876954.4789381325
4902,495658.0627919697
4903,1379497.4411727523
4904,336930.0853324178
4905,763337.9321601486
4906,1454371.042380719
4907,942489.5216989346
4908,1138459.8471603086
4909,1173468.7182383179
4910,399620.5146613128
4911,1067080.425903617
4912,489303.9865907529
4913,342099.66769482277
4914,193330.70325447727
4915,952223.9879347337
4916,309412.81720373937
4917,637415.6016105938
4918,1022360.1756341386
4919,785606.179422492
4920,320772.2492408371
4921,851891.8236404157
4922,1149870.2856834764
4923,1084650.8288259814
4924,691099.484536808
4925,1553534.3816587897
4926,577266.4799905878
4927,489303.9865907529
4928,954822.5102484626
4929,1261625.2164502162
4930,980260.2105168946
4931,981924.8289266751
4932,270593.08182187885
4933,1614660.903505712
4934,2172831.4093983388
4935,562852.2222522852
4936,323573.91259123536
4937,137841.5076785836
4938,435008.55029765324
4939,489303.9865907529
4940,121403.70761282547
4941,513276.1159877008
4942,1227678.1614304795
4943,1410321.4285714286
4944,489303.9865907529
4945,308057.4441784933
4946,1999891.1538823606
4947,396457.56141872035
4948,1754424.9402849895
4949,948116.1036844419
4950,1159531.1855472752
4951,436499.06097406155
4952,325178.9230624083
4953,663838.7206798623
4954,321209.93186087394
4955,1801554.5105907638
4956,952223.9879347337
4957,500504.0339664091
4958,141373.92502560673
4959,94165.99022134393
4960,918773.2879316525
4961,963495.7307437713
4962,1904588.3574892178
4963,324109.18910732475
4964,285281.76110060664
4965,952223.9879347337
4966,363750.37089562736
4967,381228.19325071224
4968,952223.9879347337
4969,626669.5197530704
4970,668672.9176968434
4971,448810.6056865619
4972,1036282.2286312829
4973,1241922.2269558122
4974,835844.8735434111
4975,954822.5102484626
4976,441554.60584285215
4977,1198896.534487187
4978,96096.66859129997
4979,435230.45334042725
4980,704835.3107470061
4981,1590208.2260342792
4982,290455.56916313095
4983,466502.0284795815
4984,506500.20873062225
4985,451370.3290853559
4986,1186695.8622059647
4987,410078.2734106061
4988,461466.6667037616
4989,499385.56055626256
4990,405750.3333703799
4991,312578.790642831
4992,1539042.892180195
4993,1126885.3107864326
4994,328280.8690388516
4995,345613.13164152426
4996,326314.3255115563
4997,320413.17338530405
4998,383232.7973032315
4999,489303.9865907529
5000,502303.44892430434
5001,513871.92897236696
5002,500896.12570023554
5003,502709.5557253405
5004,545664.7892881503
5005,724863.0941338841
5006,1462312.4033665925
5007,320534.15422929643
5008,324109.18910732475
5009,494353.21835165424
5010,954822.5102484626
5011,1342548.7520070393
5012,312578.790642831
5013,420742.58467519446
5014,828770.0882238926
5015,766966.6784069441
5016,874574.4897327408
5017,1784506.9397590554
5018,566263.5142248907
5019,986897.2870012692
5020,1207580.0529971418
5021,489303.9865907529
5022,124727.64721120872
5023,360777.63300294447
5024,940773.651805494
5025,2078834.5824323609
5026,1476368.8615492505
5027,316852.77015680267
5028,345972.38474635186
5029,432501.46202409384
5030,384484.1250379519
5031,455311.96524486446
5032,1004741.5583985779
5033,1879264.4772418123
5034,1437817.3563760212
5035,1012975.548041334
5036,454712.5212226348
5037,429363.3870307989
5038,627802.3988349279
5039,954822.5102484626
5040,1373738.1360133283
5041,1288181.145575531
5042,625935.0163001601
5043,322604.6104054636
5044,1852028.6478702712
5045,94165.99022134393
5046,1062859.0087034546
5047,954822.5102484626
5048,357764.8574511661
5049,88957.51683039179
5050,588488.0986727007
5051,543452.094528796
5052,1110506.4968752482
5053,320971.83684933325
5054,764051.9320768873
5055,489303.9865907529
5056,484071.36336215906
5057,435806.53264280007
5058,204123.08101367974
5059,1776635.5561899648
5060,92763.95895708672
5061,954822.5102484626
5062,525274.9416421916
5063,1095384.4444444445
5064,944033.1968808866
5065,595268.3348300117
5066,448810.6056865619
5067,1194173.1188124397
5068,784808.736525055
5069,954822.5102484626
5070,281616.48469158984
5071,402129.0211096302
5072,634611.6702375119
5073,449981.2228720762
5074,273979.67163310404
5075,1736856.8412320483
5076,1920522.081346431
5077,520994.6617221772
5078,327549.3198694282
5079,323001.5048719077
5080,1136209.1121663125
5081,1703259.5336734469
5082,629544.2832062882
5083,576468.7147671985
5084,586499.2920880474
5085,592541.8158193893
5086,96197.35005165957
5087,370845.64560025965
5088,329991.46816920856
5089,950680.3127527818
5090,1164429.895511049
5091,685713.119405939
5092,573239.1079212107
5093,585434.7405911402
5094,944033.1968808866
5095,320534.15422929643
5096,494832.2732106481
5097,1152290.3289667398
5098,952223.9879347337
5099,105714.77285097
5100,950680.3127527818
5101,966880.7152529533
5102,661355.3598628214
5103,217414.29485266167
5104,345703.7302442731
5105,1238357.4826633404
5106,1632532.9212926207
5107,360907.5624455893
5108,320002.5314906379
5109,442117.16623404174
5110,1580885.9688831293
5111,356485.6951233804
5112,121403.70761282547
5113,979406.7489590145
5114,92014.28628329726
5115,489303.9865907529
5116,483934.5872071532
